method,dataset,depth,param_type,param_value,num_subgroups,num_candidates,pruned_subgroups,auc,max_quality,time_seconds,total_points,original_hull_points,removed_points,new_hull_points,original_auc,new_auc,auc_reduction,original_area,new_area,area_reduction,original_max_quality,new_max_quality,selected_points,avg_distance_to_hull,min_diagonal_distance,max_diagonal_distance,threshold_used
below_hull_percentage,wisconsin,3,distance_percentage,2.0,,,,,,0.0143280029296875,1910.0,,,8.0,0.9816720723332548,0.9803855840837847,0.0012864882494700858,0.4816720723332549,0.4803855840837848,0.0012864882494700858,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,3,distance_percentage,5.0,,,,,,0.014032602310180664,1910.0,,,9.0,0.9816720723332548,0.9804127634129989,0.0012593089202559415,0.4816720723332549,0.48041276341299893,0.0012593089202559415,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,3,distance_percentage,10.0,,,,,,0.015998125076293945,1910.0,,,9.0,0.9816720723332548,0.9804127634129989,0.0012593089202559415,0.4816720723332549,0.48041276341299893,0.0012593089202559415,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,4,distance_percentage,0.5,,,,,,0.0159604549407959,2677.0,,,8.0,0.9825146315388937,0.9814999365815651,0.0010146949573286435,0.4825146315388936,0.48149993658156515,0.001014694957328477,0.8890720977006287,0.8868886915870916,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,4,distance_percentage,1.0,,,,,,0.014927148818969727,2677.0,,,9.0,0.9825146315388937,0.9816947217742666,0.0008199097646270914,0.4825146315388936,0.4816947217742666,0.0008199097646270359,0.8890720977006287,0.8868886915870916,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,4,distance_percentage,2.0,,,,,,0.015416145324707031,2677.0,,,10.0,0.9825146315388937,0.9817989092029209,0.0007157223359728349,0.4825146315388936,0.48179890920292084,0.0007157223359727793,0.8890720977006287,0.8868886915870916,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,4,distance_percentage,5.0,,,,,,0.016806602478027344,2677.0,,,10.0,0.9825146315388937,0.9817989092029209,0.0007157223359728349,0.4825146315388936,0.48179890920292084,0.0007157223359727793,0.8890720977006287,0.8868886915870916,0.0,,,0.0,0.0
below_hull_percentage,wisconsin,4,distance_percentage,10.0,,,,,,0.012337207794189453,2677.0,,,10.0,0.9825146315388937,0.9817989092029209,0.0007157223359728349,0.4825146315388936,0.48179890920292084,0.0007157223359727793,0.8890720977006287,0.8868886915870916,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,1,distance_percentage,0.5,,,,,,0.001184225082397461,111.0,,,0.0,0.0,0.0,0.0,0.46724437840874095,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,1,distance_percentage,1.0,,,,,,0.0011930465698242188,111.0,,,0.0,0.0,0.0,0.0,0.46724437840874095,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,1,distance_percentage,2.0,,,,,,0.001079559326171875,111.0,,,0.0,0.0,0.0,0.0,0.46724437840874095,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,1,distance_percentage,5.0,,,,,,0.0005948543548583984,111.0,,,0.0,0.0,0.0,0.0,0.46724437840874095,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,1,distance_percentage,10.0,,,,,,0.0011591911315917969,111.0,,,2.0,0.9672443784087409,0.8983628984036675,0.06888148000507344,0.46724437840874095,0.39836289840366734,0.0688814800050736,0.8130968127706608,0.7827375020384497,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,2,distance_percentage,0.5,,,,,,0.0011031627655029297,1121.0,,,0.0,0.0,0.0,0.0,0.4799144757107394,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,2,distance_percentage,1.0,,,,,,0.004224300384521484,1121.0,,,3.0,0.9799144757107394,0.9580577651343565,0.021856710576382943,0.4799144757107394,0.45805776513435653,0.021856710576382887,0.8716048487923318,0.8668031672978311,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,2,distance_percentage,2.0,,,,,,0.004647493362426758,1121.0,,,3.0,0.9799144757107394,0.9580577651343565,0.021856710576382943,0.4799144757107394,0.45805776513435653,0.021856710576382887,0.8716048487923318,0.8668031672978311,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,2,distance_percentage,5.0,,,,,,0.004569292068481445,1121.0,,,3.0,0.9799144757107394,0.9580577651343565,0.021856710576382943,0.4799144757107394,0.4580577651343565,0.021856710576382943,0.8716048487923318,0.8668031672978311,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,2,distance_percentage,10.0,,,,,,0.0033223628997802734,1121.0,,,3.0,0.9799144757107394,0.9580577651343565,0.021856710576382943,0.4799144757107394,0.4580577651343565,0.021856710576382943,0.8716048487923318,0.8668031672978311,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,3,distance_percentage,0.5,,,,,,0.006350517272949219,1910.0,,,1.0,0.9816720723332548,0.937985830509703,0.04368624182355185,0.4816720723332549,0.4379858305097029,0.04368624182355196,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,3,distance_percentage,1.0,,,,,,0.005034208297729492,1910.0,,,2.0,0.9816720723332548,0.9414466650963054,0.04022540723694945,0.4816720723332549,0.44144666509630537,0.040225407236949506,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,3,distance_percentage,2.0,,,,,,0.004971504211425781,1910.0,,,3.0,0.9816720723332548,0.9583386182029028,0.023333454130352038,0.4816720723332549,0.4583386182029027,0.02333345413035215,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,3,distance_percentage,5.0,,,,,,0.0066378116607666016,1910.0,,,4.0,0.9816720723332548,0.9635162804181994,0.018155791915055453,0.4816720723332549,0.4635162804181992,0.018155791915055675,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,3,distance_percentage,10.0,,,,,,0.0058133602142333984,1910.0,,,5.0,0.9816720723332548,0.9689068473790068,0.012765224954248033,0.4816720723332549,0.4689068473790067,0.0127652249542482,0.8868886915870916,0.8759716610194059,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,4,distance_percentage,0.5,,,,,,0.004538059234619141,2677.0,,,2.0,0.9825146315388937,0.955516497852833,0.026998133686060743,0.4825146315388936,0.45551649785283294,0.026998133686060688,0.8890720977006287,0.8890720977006287,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,4,distance_percentage,1.0,,,,,,0.006403207778930664,2677.0,,,2.0,0.9825146315388937,0.955516497852833,0.026998133686060743,0.4825146315388936,0.45551649785283294,0.026998133686060688,0.8890720977006287,0.8890720977006287,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,4,distance_percentage,2.0,,,,,,0.008426427841186523,2677.0,,,3.0,0.9825146315388937,0.9561733316421751,0.02634129989671863,0.4825146315388936,0.45617333164217516,0.026341299896718462,0.8890720977006287,0.8890720977006287,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,4,distance_percentage,5.0,,,,,,0.006617546081542969,2677.0,,,4.0,0.9825146315388937,0.9675931798003226,0.014921451738571179,0.4825146315388936,0.46759317980032244,0.014921451738571179,0.8890720977006287,0.8890720977006287,0.0,,,0.0,0.0
above_diagonal_percentage,wisconsin,4,distance_percentage,10.0,,,,,,0.008555889129638672,2677.0,,,4.0,0.9825146315388937,0.9675931798003226,0.014921451738571179,0.4825146315388936,0.4675931798003225,0.014921451738571123,0.8890720977006287,0.8890720977006287,0.0,,,0.0,0.0
basic_roc_search,Covertype,1,,,468.0,467.0,13.0,0.5024599580259844,0.5134576850906994,55.22494626045227,,,,,,,,,,,,,,,,,
basic_roc_search,Covertype,2,,,6117.0,5649.0,20.0,0.5946919792917117,0.6383807806441975,546.1109046936035,,,,,,,,,,,,,,,,,
basic_roc_search,Covertype,3,,,14200.0,8083.0,17.0,0.682715804675973,0.6981113616617785,766.969158411026,,,,,,,,,,,,,,,,,
basic_roc_search,Covertype,4,,,20713.0,6513.0,12.0,0.7163198465465318,0.7649631525239681,627.7873961925507,,,,,,,,,,,,,,,,,
remove_hull_points,Covertype,1,,,,,,,,0.0031766891479492188,468.0,2.0,2.0,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,,,,,
remove_hull_points,Covertype,2,,,,,,,,0.011623382568359375,6117.0,6.0,6.0,5.0,0.888377400089507,0.8780720323502331,0.01030536773927393,0.3883774000895071,0.37807203235023307,0.01030536773927404,0.6383807806441975,0.6238833897201996,,,,,
remove_hull_points,Covertype,3,,,,,,,,0.0337522029876709,14200.0,5.0,5.0,4.0,0.91103286122347,0.9110263087885522,6.552434917872496e-06,0.41103286122347005,0.4110263087885523,6.552434917761474e-06,0.6981113616617785,0.6981113616617785,,,,,
remove_hull_points,Covertype,4,,,,,,,,0.04595756530761719,20713.0,7.0,7.0,7.0,0.9297259498765504,0.9296330648131808,9.288506336968538e-05,0.42972594987655044,0.42963306481318075,9.288506336968538e-05,0.7649631525239681,0.7649631525239681,,,,,
closest_points_to_hull,Covertype,1,n_points,10.0,,,,,,0.0016660690307617188,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,0.0,,,
closest_points_to_hull,Covertype,1,n_points,20.0,,,,,,0.002740621566772461,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,0.0,,,
closest_points_to_hull,Covertype,1,n_points,50.0,,,,,,0.002781391143798828,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,0.0,,,
closest_points_to_hull,Covertype,1,n_points,100.0,,,,,,0.0026025772094726562,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,0.0,,,
closest_points_to_hull,Covertype,2,n_points,10.0,,,,,,0.014125585556030273,6117.0,,,4.0,0.888377400089507,0.8780694270140748,0.010307973075432297,0.3883774000895071,0.3780694270140747,0.010307973075432408,0.6383807806441975,0.6238833897201996,0.0,0.0,,,
closest_points_to_hull,Covertype,2,n_points,20.0,,,,,,0.012107372283935547,6117.0,,,4.0,0.888377400089507,0.8780694270140748,0.010307973075432297,0.3883774000895071,0.3780694270140747,0.010307973075432408,0.6383807806441975,0.6238833897201996,0.0,0.0,,,
closest_points_to_hull,Covertype,2,n_points,50.0,,,,,,0.012344837188720703,6117.0,,,4.0,0.888377400089507,0.8780694270140748,0.010307973075432297,0.3883774000895071,0.3780694270140747,0.010307973075432408,0.6383807806441975,0.6238833897201996,0.0,0.0,,,
closest_points_to_hull,Covertype,2,n_points,100.0,,,,,,0.011001348495483398,6117.0,,,4.0,0.888377400089507,0.8780694270140748,0.010307973075432297,0.3883774000895071,0.3780694270140747,0.010307973075432408,0.6383807806441975,0.6238833897201996,0.0,0.0,,,
closest_points_to_hull,Covertype,3,n_points,10.0,,,,,,0.02884054183959961,14200.0,,,3.0,0.91103286122347,0.9110125893085435,2.027191492659508e-05,0.41103286122347005,0.41101258930854345,2.027191492659508e-05,0.6981113616617785,0.6981113616617785,0.0,0.0,,,
closest_points_to_hull,Covertype,3,n_points,20.0,,,,,,0.0225372314453125,14200.0,,,4.0,0.91103286122347,0.9110128177999826,2.004342348749244e-05,0.41103286122347005,0.41101281779998255,2.004342348749244e-05,0.6981113616617785,0.6981113616617785,0.0,0.0,,,
closest_points_to_hull,Covertype,3,n_points,50.0,,,,,,0.017115116119384766,14200.0,,,4.0,0.91103286122347,0.9110128177999826,2.004342348749244e-05,0.41103286122347005,0.41101281779998255,2.004342348749244e-05,0.6981113616617785,0.6981113616617785,0.0,0.0,,,
closest_points_to_hull,Covertype,3,n_points,100.0,,,,,,0.02336716651916504,14200.0,,,4.0,0.91103286122347,0.9110128177999826,2.004342348749244e-05,0.41103286122347005,0.41101281779998255,2.004342348749244e-05,0.6981113616617785,0.6981113616617785,0.0,0.0,,,
closest_points_to_hull,Covertype,4,n_points,10.0,,,,,,0.03713369369506836,20713.0,,,4.0,0.9297259498765504,0.929563822651633,0.00016212722491748544,0.42972594987655044,0.429563822651633,0.00016212722491742992,0.7649631525239681,0.7649631525239681,0.0,0.0,,,
closest_points_to_hull,Covertype,4,n_points,20.0,,,,,,0.027148723602294922,20713.0,,,4.0,0.9297259498765504,0.929563822651633,0.00016212722491748544,0.42972594987655044,0.429563822651633,0.00016212722491742992,0.7649631525239681,0.7649631525239681,0.0,0.0,,,
closest_points_to_hull,Covertype,4,n_points,50.0,,,,,,0.03277850151062012,20713.0,,,4.0,0.9297259498765504,0.929563822651633,0.00016212722491748544,0.42972594987655044,0.429563822651633,0.00016212722491742992,0.7649631525239681,0.7649631525239681,0.0,0.0,,,
closest_points_to_hull,Covertype,4,n_points,100.0,,,,,,0.04511308670043945,20713.0,,,4.0,0.9297259498765504,0.929563822651633,0.00016212722491748544,0.42972594987655044,0.429563822651633,0.00016212722491742992,0.7649631525239681,0.7649631525239681,0.0,0.0,,,
furthest_from_diagonal,Covertype,1,n_points,10.0,,,,,,0.0030024051666259766,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,1,n_points,20.0,,,,,,0.0012657642364501953,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,1,n_points,50.0,,,,,,0.002343416213989258,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.3181022376034104,0.021240501266349854,0.5134576850906994,0.4522015464562479,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,1,n_points,100.0,,,,,,0.0025522708892822266,468.0,,,3.0,0.8393427388697603,0.8181022376034103,0.02124050126635002,0.33934273886976024,0.31810223760341033,0.02124050126634991,0.5134576850906994,0.4522015464562479,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,2,n_points,10.0,,,,,,0.010603189468383789,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.31194169486009987,0.07643570522940724,0.6383807806441975,0.6238833897201996,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,2,n_points,20.0,,,,,,0.009283065795898438,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.31194169486009987,0.07643570522940724,0.6383807806441975,0.6238833897201996,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,2,n_points,50.0,,,,,,0.009930610656738281,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.31194169486009987,0.07643570522940724,0.6383807806441975,0.6238833897201996,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,2,n_points,100.0,,,,,,0.01090860366821289,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.31194169486009987,0.07643570522940724,0.6383807806441975,0.6238833897201996,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,3,n_points,10.0,,,,,,0.02275872230529785,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,3,n_points,20.0,,,,,,0.030894994735717773,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705404,0.04545173125292967,0.6981113616617785,0.6981113616617785,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,3,n_points,50.0,,,,,,0.019137144088745117,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,3,n_points,100.0,,,,,,0.025769472122192383,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,4,n_points,10.0,,,,,,0.03866243362426758,20713.0,,,2.0,0.9297259498765504,0.8935640154488935,0.03616193442765692,0.42972594987655044,0.3935640154488935,0.03616193442765692,0.7649631525239681,0.7649631525239681,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,4,n_points,20.0,,,,,,0.026046276092529297,20713.0,,,2.0,0.9297259498765504,0.8935640154488935,0.03616193442765692,0.42972594987655044,0.3935640154488935,0.03616193442765692,0.7649631525239681,0.7649631525239681,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,4,n_points,50.0,,,,,,0.0362401008605957,20713.0,,,2.0,0.9297259498765504,0.8935640154488935,0.03616193442765692,0.42972594987655044,0.3935640154488935,0.03616193442765692,0.7649631525239681,0.7649631525239681,0.0,,0.0,0.0,
furthest_from_diagonal,Covertype,4,n_points,100.0,,,,,,0.0410761833190918,20713.0,,,2.0,0.9297259498765504,0.8935640154488935,0.03616193442765692,0.42972594987655044,0.3935640154488935,0.03616193442765692,0.7649631525239681,0.7649631525239681,0.0,,0.0,0.0,
below_hull_percentage,Covertype,1,distance_percentage,0.5,,,,,,0.0041277408599853516,468.0,,,4.0,0.8393427388697603,0.5005440862110502,0.3387986526587101,0.33934273886976024,0.0005440862110500763,0.3387986526587102,0.5134576850906994,0.0009806759444459523,0.0,,,0.0,0.0
below_hull_percentage,Covertype,1,distance_percentage,1.0,,,,,,0.0034360885620117188,468.0,,,4.0,0.8393427388697603,0.5005440862110502,0.3387986526587101,0.33934273886976024,0.0005440862110500763,0.3387986526587102,0.5134576850906994,0.0009806759444459523,0.0,,,0.0,0.0
below_hull_percentage,Covertype,1,distance_percentage,2.0,,,,,,0.0037119388580322266,468.0,,,5.0,0.8393427388697603,0.5009267720656997,0.3384159668040606,0.33934273886976024,0.0009267720656996708,0.33841596680406055,0.5134576850906994,0.0017424570902108139,0.0,,,0.0,0.0
below_hull_percentage,Covertype,1,distance_percentage,5.0,,,,,,0.0018932819366455078,468.0,,,5.0,0.8393427388697603,0.5044916185590803,0.33485112031068,0.33934273886976024,0.004491618559080317,0.33485112031067993,0.5134576850906994,0.005927898540418863,0.0,,,0.0,0.0
below_hull_percentage,Covertype,1,distance_percentage,10.0,,,,,,0.0036458969116210938,468.0,,,5.0,0.8393427388697603,0.5044916185590803,0.33485112031068,0.33934273886976024,0.004491618559080317,0.33485112031067993,0.5134576850906994,0.005927898540418863,0.0,,,0.0,0.0
below_hull_percentage,Covertype,2,distance_percentage,0.5,,,,,,0.03391265869140625,6117.0,,,4.0,0.888377400089507,0.7582536878299381,0.13012371225956898,0.3883774000895071,0.2582536878299379,0.1301237122595692,0.6383807806441975,0.5134536016579576,0.0,,,0.0,0.0
below_hull_percentage,Covertype,2,distance_percentage,1.0,,,,,,0.02931833267211914,6117.0,,,4.0,0.888377400089507,0.7582536878299381,0.13012371225956898,0.3883774000895071,0.2582536878299379,0.1301237122595692,0.6383807806441975,0.5134536016579576,0.0,,,0.0,0.0
below_hull_percentage,Covertype,2,distance_percentage,2.0,,,,,,0.03051304817199707,6117.0,,,5.0,0.888377400089507,0.8425615418924473,0.0458158581970598,0.3883774000895071,0.3425615418924471,0.04581585819706002,0.6383807806441975,0.5134536016579576,0.0,,,0.0,0.0
below_hull_percentage,Covertype,2,distance_percentage,5.0,,,,,,0.02561664581298828,6117.0,,,5.0,0.888377400089507,0.8425615418924473,0.0458158581970598,0.3883774000895071,0.34256154189244703,0.04581585819706008,0.6383807806441975,0.5134536016579576,0.0,,,0.0,0.0
below_hull_percentage,Covertype,2,distance_percentage,10.0,,,,,,0.034544944763183594,6117.0,,,6.0,0.888377400089507,0.864388415560488,0.023988984529019097,0.3883774000895071,0.36438841556048795,0.023988984529019153,0.6383807806441975,0.5734011807227205,0.0,,,0.0,0.0
below_hull_percentage,Covertype,3,distance_percentage,0.5,,,,,,0.07237052917480469,14200.0,,,3.0,0.91103286122347,0.8177996457773308,0.09323321544613927,0.41103286122347005,0.3177996457773307,0.09323321544613933,0.6981113616617785,0.6238704636006251,0.0,,,0.0,0.0
below_hull_percentage,Covertype,3,distance_percentage,1.0,,,,,,0.07957053184509277,14200.0,,,3.0,0.91103286122347,0.8641541408008949,0.046878720422575126,0.41103286122347005,0.364154140800895,0.04687872042257507,0.6981113616617785,0.6910478234198107,0.0,,,0.0,0.0
below_hull_percentage,Covertype,3,distance_percentage,2.0,,,,,,0.07128691673278809,14200.0,,,4.0,0.91103286122347,0.9050012057653368,0.006031655458133223,0.41103286122347005,0.4050012057653368,0.006031655458133223,0.6981113616617785,0.6910478234198107,0.0,,,0.0,0.0
below_hull_percentage,Covertype,3,distance_percentage,5.0,,,,,,0.07848000526428223,14200.0,,,5.0,0.91103286122347,0.905119698052806,0.0059131631706640375,0.41103286122347005,0.4051196980528059,0.0059131631706641485,0.6981113616617785,0.6910478234198107,0.0,,,0.0,0.0
below_hull_percentage,Covertype,3,distance_percentage,10.0,,,,,,0.07467985153198242,14200.0,,,5.0,0.91103286122347,0.9053570027088184,0.005675858514651688,0.41103286122347005,0.4053570027088183,0.005675858514651744,0.6981113616617785,0.6910478234198107,0.0,,,0.0,0.0
below_hull_percentage,Covertype,4,distance_percentage,0.5,,,,,,0.08299684524536133,20713.0,,,6.0,0.9297259498765504,0.9037288912747832,0.025997058601767264,0.42972594987655044,0.4037288912747831,0.02599705860176732,0.7649631525239681,0.6955227550060641,0.0,,,0.0,0.0
below_hull_percentage,Covertype,4,distance_percentage,1.0,,,,,,0.06579327583312988,20713.0,,,7.0,0.9297259498765504,0.903729561588262,0.02599638828828843,0.42972594987655044,0.403729561588262,0.02599638828828843,0.7649631525239681,0.6955227550060641,0.0,,,0.0,0.0
below_hull_percentage,Covertype,4,distance_percentage,2.0,,,,,,0.05862259864807129,20713.0,,,7.0,0.9297259498765504,0.9037422133364066,0.025983736540143854,0.42972594987655044,0.40374221333640664,0.025983736540143798,0.7649631525239681,0.6955227550060641,0.0,,,0.0,0.0
below_hull_percentage,Covertype,4,distance_percentage,5.0,,,,,,0.07219624519348145,20713.0,,,10.0,0.9297259498765504,0.9244614945134867,0.005264455363063747,0.42972594987655044,0.42446149451348664,0.0052644553630638025,0.7649631525239681,0.7395499606972182,0.0,,,0.0,0.0
below_hull_percentage,Covertype,4,distance_percentage,10.0,,,,,,0.09000658988952637,20713.0,,,10.0,0.9297259498765504,0.9244614945134867,0.005264455363063747,0.42972594987655044,0.4244614945134867,0.005264455363063747,0.7649631525239681,0.7395499606972182,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,1,distance_percentage,0.5,,,,,,0.001280069351196289,468.0,,,0.0,0.0,0.0,0.0,0.33934273886976024,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,1,distance_percentage,1.0,,,,,,0.0009212493896484375,468.0,,,0.0,0.0,0.0,0.0,0.33934273886976024,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,1,distance_percentage,2.0,,,,,,0.0009937286376953125,468.0,,,0.0,0.0,0.0,0.0,0.33934273886976024,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,1,distance_percentage,5.0,,,,,,0.0009872913360595703,468.0,,,0.0,0.0,0.0,0.0,0.33934273886976024,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,1,distance_percentage,10.0,,,,,,0.0013883113861083984,468.0,,,0.0,0.0,0.0,0.0,0.33934273886976024,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,2,distance_percentage,0.5,,,,,,0.009306192398071289,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.3119416948600998,0.07643570522940729,0.6383807806441975,0.6238833897201996,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,2,distance_percentage,1.0,,,,,,0.011065006256103516,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.3119416948600998,0.07643570522940729,0.6383807806441975,0.6238833897201996,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,2,distance_percentage,2.0,,,,,,0.01337885856628418,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.3119416948600998,0.07643570522940729,0.6383807806441975,0.6238833897201996,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,2,distance_percentage,5.0,,,,,,0.006328582763671875,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.3119416948600998,0.07643570522940729,0.6383807806441975,0.6238833897201996,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,2,distance_percentage,10.0,,,,,,0.006059169769287109,6117.0,,,1.0,0.888377400089507,0.8119416948600998,0.07643570522940724,0.3883774000895071,0.31194169486009987,0.07643570522940724,0.6383807806441975,0.6238833897201996,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,3,distance_percentage,0.5,,,,,,0.021005630493164062,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,3,distance_percentage,1.0,,,,,,0.02427077293395996,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,3,distance_percentage,2.0,,,,,,0.02220916748046875,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,3,distance_percentage,5.0,,,,,,0.012933969497680664,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705404,0.04545173125292967,0.6981113616617785,0.6981113616617785,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,3,distance_percentage,10.0,,,,,,0.023294687271118164,14200.0,,,2.0,0.91103286122347,0.8655811299705405,0.04545173125292956,0.41103286122347005,0.3655811299705405,0.04545173125292956,0.6981113616617785,0.6981113616617785,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,4,distance_percentage,0.5,,,,,,0.002868175506591797,20713.0,,,0.0,0.0,0.0,0.0,0.42972594987655044,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
above_diagonal_percentage,Covertype,4,distance_percentage,1.0,,,,,,0.002232789993286133,20713.0,,,0.0,0.0,0.0,0.0,0.42972594987655044,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
