rank,conditions,coverage,coverage_ratio,tpr,fpr,precision,roc_quality,keep_reason
1,Population (no conditions),653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
2,A15 >= 0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
3,A15 != 0,652,0.998468606431853,1.0,0.9977777777777778,0.3113496932515337,0.0022222222222222365,FINAL_SELECTION
4,A15 >= 66.0,493,0.7549770290964778,0.8177339901477833,0.7266666666666667,0.3367139959432049,0.09106732348111657,FINAL_SELECTION
5,A15 <= 66.0,164,0.25114854517611024,0.18719211822660098,0.28,0.23170731707317074,-0.09280788177339905,FINAL_SELECTION
6,A15 != 66.0,649,0.9938744257274119,0.9950738916256158,0.9933333333333333,0.31124807395993837,0.0017405582922824792,FINAL_SELECTION
7,A15 >= 142.0,331,0.5068912710566615,0.5369458128078818,0.49333333333333335,0.3293051359516616,0.04361247947454844,FINAL_SELECTION
8,A15 <= 142.0,331,0.5068912710566615,0.4827586206896552,0.5177777777777778,0.29607250755287007,-0.03501915708812259,FINAL_SELECTION
9,A15 != 142.0,644,0.9862174578866769,0.9802955665024631,0.9888888888888889,0.3090062111801242,-0.00859332238642585,FINAL_SELECTION
10,A14 >= 0.0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
11,A14 != 0.0,640,0.9800918836140888,0.9852216748768473,0.9777777777777777,0.3125,0.007443897099069563,FINAL_SELECTION
12,A14 >= 1.04,490,0.7503828483920367,0.7586206896551724,0.7466666666666667,0.3142857142857143,0.011954022988505675,FINAL_SELECTION
13,A14 <= 1.04,169,0.25880551301684535,0.2561576354679803,0.26,0.3076923076923077,-0.003842364532019693,FINAL_SELECTION
14,A14 != 1.04,647,0.9908116385911179,0.9852216748768473,0.9933333333333333,0.3091190108191654,-0.008111658456485982,FINAL_SELECTION
15,A14 >= 2.835,327,0.5007656967840735,0.5517241379310345,0.4777777777777778,0.3425076452599388,0.07394636015325667,FINAL_SELECTION
16,A14 <= 2.835,327,0.5007656967840735,0.4482758620689655,0.5244444444444445,0.2782874617737003,-0.07616858237547897,FINAL_SELECTION
17,A14 != 2.835,652,0.998468606431853,1.0,0.9977777777777778,0.3113496932515337,0.0022222222222222365,FINAL_SELECTION
18,A13 >= 0.0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
19,A13 <= 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
20,A13 == 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
21,A13 != 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
22,A13 <= 2,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
23,A13 != 2,651,0.996937212863706,0.9950738916256158,0.9977777777777778,0.3102918586789555,-0.002703886152161994,FINAL_SELECTION
24,A12 >= 0.0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
25,A12 <= 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
26,A12 == 0.0,499,0.7641653905053599,0.8029556650246306,0.7466666666666667,0.32665330661322645,0.05628899835796386,FINAL_SELECTION
27,A12 != 0.0,154,0.23583460949464014,0.19704433497536947,0.25333333333333335,0.2597402597402597,-0.05628899835796389,FINAL_SELECTION
28,A12 <= 2,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
29,A12 != 2,651,0.996937212863706,0.9950738916256158,0.9977777777777778,0.3102918586789555,-0.002703886152161994,FINAL_SELECTION
30,A11 >= 0,653,1.0,1.0,1.0,0.3108728943338438,0.0,FINAL_SELECTION
